Id	Obec	Okres	Kraj	PSČ	X	Y
5431	Únětice	Praha-západ	Středočeský kraj	25262	14.354207	50.150214
5432	Unhošť	Kladno	Středočeský kraj	27351	14.130183	50.085455
5467	Úvaly	Praha-východ	Středočeský kraj	25082	14.730945	50.073837
5470	Úžice	Kutná Hora	Středočeský kraj	28504	14.9728	49.872126
5471	Úžice	Mělník	Středočeský kraj	27745	14.378957	50.253007
5473	Václavice	Benešov	Středočeský kraj	25601	14.61365	49.789406
5476	Václavy	Rakovník	Středočeský kraj	27035	13.59452	50.063791
5511	Vavřinec	Kutná Hora	Středočeský kraj	28504	15.033253	49.913742
5532	Veleň	Praha-východ	Středočeský kraj	25063	14.554314	50.173318
5534	Velenice	Nymburk	Středočeský kraj	28901	15.226475	50.214463
5535	Velenka	Nymburk	Středočeský kraj	28912	14.895712	50.139824
5540	Veletov	Kolín	Středočeský kraj	28002	15.304983	50.028423
5544	Veliká Ves	Praha-východ	Středočeský kraj	25070	14.455186	50.243718
5546	Velim	Kolín	Středočeský kraj	28101	15.107217	50.059756
5549	Veliš	Benešov	Středočeský kraj	25706	14.823244	49.668658
5551	Velká Buková	Rakovník	Středočeský kraj	27023	13.847293	50.03466
5554	Velká Dobrá	Kladno	Středočeský kraj	27361	14.069904	50.109746
5556	Velká Chmelištná	Rakovník	Středočeský kraj	27034	13.551658	50.063738
5560	Velká Lečice	Příbram	Středočeský kraj	26205	14.323587	49.814815
5586	Velké Popovice	Praha-východ	Středočeský kraj	25169	14.63945	49.922621
5588	Velké Přílepy	Praha-západ	Středočeský kraj	25264	14.314579	50.160605
5589	Velké Přítočno	Kladno	Středočeský kraj	27351	14.128345	50.116572
5592	Velké Všelisy	Mladá Boleslav	Středočeský kraj	29427	14.745169	50.379137
5596	Velký Borek	Mělník	Středočeský kraj	27731	14.515362	50.345385
5597	Velký Chlumec	Beroun	Středočeský kraj	26724	14.087127	49.82779
5602	Velký Osek	Kolín	Středočeský kraj	28151	15.186392	50.098769
5613	Veltruby	Kolín	Středočeský kraj	28002	15.184648	50.070692
5614	Veltrusy	Mělník	Středočeský kraj	27746	14.328679	50.270563
5615	Velvary	Kladno	Středočeský kraj	27324	14.236266	50.281619
5638	Veselice	Mladá Boleslav	Středočeský kraj	29404	15.127224	50.396148
5643	Vestec	Nymburk	Středočeský kraj	28933	15.146101	50.23837
5644	Vestec	Praha-západ	Středočeský kraj	25242	14.504981	49.9806
5646	Věšín	Příbram	Středočeský kraj	26243	13.824322	49.615355
5649	Větrušice	Praha-východ	Středočeský kraj	25067	14.383516	50.190903
5673	Vidice	Kutná Hora	Středočeský kraj	28401	15.165597	49.91671
5674	Vidim	Mělník	Středočeský kraj	27721	14.525934	50.467953
5696	Vinaře	Kutná Hora	Středočeský kraj	28601	15.501395	49.909198
5697	Vinařice	Beroun	Středočeský kraj	26701	14.098173	49.892649
5698	Vinařice	Kladno	Středočeský kraj	27307	14.091171	50.175951
5699	Vinařice	Mladá Boleslav	Středočeský kraj	29441	14.952383	50.373911
5702	Vinec	Mladá Boleslav	Středočeský kraj	29301	14.869901	50.394714
5712	Višňová	Příbram	Středočeský kraj	26261	14.145576	49.705897
5719	Vitice	Kolín	Středočeský kraj	28106	14.914611	50.031106
5727	Vižina	Beroun	Středočeský kraj	26724	14.10473	49.857297
5728	Vlačice	Kutná Hora	Středočeský kraj	28601	15.437595	49.943143
5736	Vlastějovice	Kutná Hora	Středočeský kraj	28523	15.174893	49.731406
5741	Vlašim	Benešov	Středočeský kraj	25801	14.89891	49.706428
5754	Vlkančice	Praha-východ	Středočeský kraj	28163	14.897229	49.901994
5755	Vlkaneč	Kutná Hora	Středočeský kraj	28564	15.403224	49.806485
5758	Vlkava	Mladá Boleslav	Středočeský kraj	29443	14.961431	50.271435
5765	Vlkov pod Oškobrhem	Nymburk	Středočeský kraj	28904	15.22052	50.156096
5774	Vodochody	Praha-východ	Středočeský kraj	25069	14.398885	50.206369
5775	Vodranty	Kutná Hora	Středočeský kraj	28601	15.336406	49.890465
5776	Vodslivy	Benešov	Středočeský kraj	25724	14.837298	49.84965
5779	Vojkov	Benešov	Středočeský kraj	25753	14.519906	49.65232
5783	Vojkovice	Mělník	Středočeský kraj	27744	14.375238	50.296287
5791	Volárna	Kolín	Středočeský kraj	28002	15.240554	50.091878
5796	Volenice	Příbram	Středočeský kraj	26272	13.883773	49.547875
5802	Vonoklasy	Praha-západ	Středočeský kraj	25228	14.276801	49.950219
5804	Votice	Benešov	Středočeský kraj	25901	14.63819	49.64023
5805	Voznice	Příbram	Středočeský kraj	26301	14.21665	49.817253
5810	Vracovice	Benešov	Středočeský kraj	25801	14.932317	49.662562
5812	Vraňany	Mělník	Středočeský kraj	27707	14.361804	50.317291
5813	Vrančice	Příbram	Středočeský kraj	26231	14.041861	49.610735
5814	Vrané nad Vltavou	Praha-západ	Středočeský kraj	25246	14.383447	49.938512
5817	Vranov	Benešov	Středočeský kraj	25722	14.777021	49.853416
5822	Vranovice	Příbram	Středočeský kraj	26242	13.899074	49.622726
5825	Vraný	Kladno	Středočeský kraj	27373	14.017251	50.327189
5829	Vrátkov	Kolín	Středočeský kraj	28201	14.834885	50.047055
5830	Vrátno	Mladá Boleslav	Středočeský kraj	29426	14.693699	50.432702
5833	Vráž	Beroun	Středočeský kraj	26711	14.12902	49.983443
5839	Vrbčany	Kolín	Středočeský kraj	28002	14.992861	50.050307
5845	Vrbice	Nymburk	Středočeský kraj	28904	15.230617	50.181015
5847	Vrbičany	Kladno	Středočeský kraj	27374	13.995897	50.308192
5852	Vrbová Lhota	Nymburk	Středočeský kraj	28911	15.062754	50.112053
5856	Vrdy	Kutná Hora	Středočeský kraj	28571	15.472535	49.921633
5860	Vrchotovy Janovice	Benešov	Středočeský kraj	25753	14.577909	49.666919
5882	Všechlapy	Benešov	Středočeský kraj	25726	14.914341	49.779125
5883	Všechlapy	Nymburk	Středočeský kraj	28802	15.028509	50.221181
5886	Všejany	Mladá Boleslav	Středočeský kraj	29443	14.953611	50.25487
5893	Všenory	Praha-západ	Středočeský kraj	25231	14.304031	49.928938
5895	Všeradice	Beroun	Středočeský kraj	26726	14.104868	49.873756
5900	Všestary	Praha-východ	Středočeský kraj	25163	14.68537	49.958709
5901	Všestudy	Mělník	Středočeský kraj	27746	14.342686	50.290915
5903	Všesulov	Rakovník	Středočeský kraj	27034	13.610986	50.039761
