Id	Obec	Okres	Kraj	PSČ	X	Y
3229	Mýto	Rokycany	Plzeňský kraj	33805	13.734722	49.789152
3236	Nadryby	Plzeň-sever	Plzeňský kraj	33011	13.524572	49.820798
3244	Nalžovské Hory	Klatovy	Plzeňský kraj	34101	13.546557	49.331486
3259	Nebílovy	Plzeň-jih	Plzeňský kraj	33204	13.429246	49.630199
3265	Nečtiny	Plzeň-sever	Plzeňský kraj	33162	13.164739	49.974944
3276	Nehodiv	Klatovy	Plzeňský kraj	34101	13.556463	49.410858
3283	Nekmíř	Plzeň-sever	Plzeňský kraj	33152	13.263246	49.858193
3285	Nekvasovy	Plzeň-jih	Plzeňský kraj	33547	13.62585	49.434661
3289	Nemanice	Domažlice	Plzeňský kraj	34401	12.720642	49.436663
3296	Němčice	Domažlice	Plzeňský kraj	34506	13.077609	49.425183
3304	Němčovice	Rokycany	Plzeňský kraj	33824	13.574993	49.877038
3320	Nepomuk	Plzeň-jih	Plzeňský kraj	33501	13.582361	49.48627
3339	Netunice	Plzeň-jih	Plzeňský kraj	33204	13.430689	49.616473
3342	Neuměř	Domažlice	Plzeňský kraj	34562	13.064248	49.597691
3345	Neurazy	Plzeň-jih	Plzeňský kraj	33555	13.515683	49.441098
3351	Nevid	Rokycany	Plzeňský kraj	33701	13.605743	49.685555
3353	Nevolice	Domažlice	Plzeňský kraj	34401	12.933341	49.420508
3355	Nevřeň	Plzeň-sever	Plzeňský kraj	33011	13.274982	49.822935
3359	Nezamyslice	Klatovy	Plzeňský kraj	34201	13.675029	49.262507
3360	Nezbavětice	Plzeň-město	Plzeňský kraj	33204	13.477167	49.655024
3362	Nezdice	Plzeň-jih	Plzeňský kraj	33401	13.316677	49.531654
3363	Nezdice na Šumavě	Klatovy	Plzeňský kraj	34201	13.612383	49.172674
3364	Nezdřev	Plzeň-jih	Plzeňský kraj	33544	13.728163	49.426677
3365	Nezvěstice	Plzeň-město	Plzeňský kraj	33204	13.519727	49.640535
3408	Nová Ves	Domažlice	Plzeňský kraj	34506	13.038868	49.366549
3409	Nová Ves	Plzeň-jih	Plzeňský kraj	33441	13.292789	49.686066
3442	Nové Mitrovice	Plzeň-jih	Plzeňský kraj	33563	13.683735	49.579685
3467	Nový Kramolín	Domažlice	Plzeňský kraj	34401	12.805087	49.477383
3484	Nýrsko	Klatovy	Plzeňský kraj	34022	13.143639	49.293979
3485	Nýřany	Plzeň-sever	Plzeňský kraj	33023	13.204705	49.712816
3491	Obora	Plzeň-sever	Plzeňský kraj	33151	13.413718	49.889575
3492	Obora	Tachov	Plzeňský kraj	34701	12.5378	49.814715
3503	Obytce	Klatovy	Plzeňský kraj	33901	13.378436	49.390514
3545	Olbramov	Tachov	Plzeňský kraj	34901	12.866878	49.843499
3577	Olšany	Klatovy	Plzeňský kraj	34101	13.627031	49.400933
3603	Oplot	Plzeň-jih	Plzeňský kraj	33401	13.274335	49.579961
3630	Osek	Rokycany	Plzeňský kraj	33821	13.59104	49.778115
3634	Oselce	Plzeň-jih	Plzeňský kraj	33546	13.672931	49.437309
3666	Ostrov u Bezdružic	Plzeň-sever	Plzeňský kraj	33038	13.042079	49.900238
3671	Ostrovec-Lhotka	Rokycany	Plzeňský kraj	33808	13.728204	49.907578
3678	Ostřetice	Klatovy	Plzeňský kraj	33901	13.347004	49.422439
3681	Osvračín	Domažlice	Plzeňský kraj	34561	13.047035	49.513274
3682	Ošelín	Tachov	Plzeňský kraj	34901	12.856261	49.772115
3684	Otěšice	Plzeň-jih	Plzeňský kraj	33401	13.220352	49.544137
3692	Otov	Domažlice	Plzeňský kraj	34522	12.842602	49.486597
3713	Pačejov	Klatovy	Plzeňský kraj	34101	13.632835	49.373007
3729	Pařezov	Domažlice	Plzeňský kraj	34401	12.83793	49.470477
3730	Pasečnice	Domažlice	Plzeňský kraj	34401	12.893516	49.395458
3736	Pastuchovice	Plzeň-sever	Plzeňský kraj	33165	13.382322	50.069086
3756	Pec	Domažlice	Plzeňský kraj	34401	12.831288	49.398684
3765	Pelechy	Domažlice	Plzeňský kraj	34401	12.914379	49.389227
3772	Pernarec	Plzeň-sever	Plzeňský kraj	33036	13.102822	49.840507
3805	Petrovice u Sušice	Klatovy	Plzeňský kraj	34201	13.440898	49.218758
3839	Planá	Tachov	Plzeňský kraj	34815	12.743897	49.868267
3843	Pláně	Plzeň-sever	Plzeňský kraj	33101	13.389711	49.9338
3844	Plánice	Klatovy	Plzeňský kraj	34034	13.471166	49.390036
3845	Plasy	Plzeň-sever	Plzeňský kraj	33101	13.390465	49.934598
3854	Plešnice	Plzeň-sever	Plzeňský kraj	33033	13.17685	49.774084
3859	Plískov	Rokycany	Plzeňský kraj	33808	13.739921	49.842744
3864	PLZEŇ	Plzeň-město	Plzeňský kraj	30100	13.373737	49.738531
3866	Pňovany	Plzeň-sever	Plzeňský kraj	33033	13.121864	49.778992
3869	Poběžovice	Domažlice	Plzeňský kraj	34522	12.802721	49.510406
3872	Pocinovice	Domažlice	Plzeňský kraj	34509	13.133597	49.343523
3886	Poděvousy	Domažlice	Plzeňský kraj	34561	13.131214	49.527617
3902	Podmokly	Klatovy	Plzeňský kraj	34201	13.578261	49.230189
3903	Podmokly	Rokycany	Plzeňský kraj	33808	13.704478	49.943339
3936	Polánka	Plzeň-jih	Plzeňský kraj	33501	13.555643	49.435798
3937	Poleň	Klatovy	Plzeňský kraj	33901	13.176854	49.425079
3979	Postřekov	Domažlice	Plzeňský kraj	34535	12.806891	49.458386
3991	Potvorov	Plzeň-sever	Plzeňský kraj	33141	13.399461	50.016105
4004	Prádlo	Plzeň-jih	Plzeňský kraj	33501	13.541553	49.503547
4014	Prášily	Klatovy	Plzeňský kraj	34201	13.378047	49.10524
4040	Prostiboř	Tachov	Plzeňský kraj	34901	12.89399	49.652373
4063	Předenice	Plzeň-jih	Plzeňský kraj	33209	13.396669	49.624495
4073	Předslav	Klatovy	Plzeňský kraj	33901	13.354485	49.447575
4077	Přehýšov	Plzeň-sever	Plzeňský kraj	33023	13.126957	49.702736
4094	Přestavlky	Plzeň-jih	Plzeňský kraj	33401	13.244478	49.59986
4099	Přeštice	Plzeň-jih	Plzeňský kraj	33401	13.333607	49.573091
4115	Příchovice	Plzeň-jih	Plzeňský kraj	33401	13.33946	49.562138
4117	Příkosice	Rokycany	Plzeňský kraj	33843	13.663557	49.668377
4122	Přimda	Tachov	Plzeňský kraj	34806	12.673772	49.674989
4128	Příšov	Plzeň-sever	Plzeňský kraj	33011	13.304241	49.811806
4132	Přívětice	Rokycany	Plzeňský kraj	33828	13.612239	49.834798
4142	Ptenín	Plzeň-jih	Plzeňský kraj	33452	13.18506	49.531607
4145	Puclice	Domažlice	Plzeňský kraj	34561	13.019504	49.553725
4162	Rabí	Klatovy	Plzeňský kraj	34201	13.617715	49.280848
4204	Radkovice	Plzeň-jih	Plzeňský kraj	33401	13.368061	49.547925
4209	Radnice	Rokycany	Plzeňský kraj	33828	13.605812	49.856879
4245	Raková	Rokycany	Plzeňský kraj	33701	13.582052	49.70043
4281	Rejštejn	Klatovy	Plzeňský kraj	34192	13.515272	49.14064
4302	Rochlov	Plzeň-sever	Plzeňský kraj	33023	13.146015	49.730821
4306	Rokycany	Rokycany	Plzeňský kraj	33701	13.592993	49.738197
4337	Roupov	Plzeň-jih	Plzeňský kraj	33453	13.249019	49.538655
4363	Rozvadov	Tachov	Plzeňský kraj	34806	12.551998	49.668279
4402	Rybnice	Plzeň-sever	Plzeňský kraj	33151	13.373838	49.908441
4406	Rybník	Domažlice	Plzeňský kraj	34525	12.676863	49.512872
4430	Řenče	Plzeň-jih	Plzeňský kraj	33401	13.4146	49.579972
4482	Sebečice	Rokycany	Plzeňský kraj	33808	13.692257	49.869965
4487	Seč	Plzeň-jih	Plzeňský kraj	33601	13.504999	49.588075
4493	Sedlec	Plzeň-sever	Plzeňský kraj	33141	13.427287	50.006379
4507	Sedliště	Plzeň-jih	Plzeňský kraj	33501	13.63234	49.52758
4522	Semněvice	Domažlice	Plzeňský kraj	34601	12.929307	49.597859
4544	Sirá	Rokycany	Plzeňský kraj	33701	13.738545	49.821542
4562	Skapce	Tachov	Plzeňský kraj	34901	12.990454	49.657074
4563	Skašov	Plzeň-jih	Plzeňský kraj	33601	13.431498	49.510567
4569	Skomelno	Rokycany	Plzeňský kraj	33828	13.642262	49.847471
4577	Skořice	Rokycany	Plzeňský kraj	33843	13.705369	49.677828
4609	Slatina	Klatovy	Plzeňský kraj	34101	13.744269	49.38787
4610	Slatina	Plzeň-sever	Plzeňský kraj	33141	13.634016	49.984635
4657	Smědčice	Rokycany	Plzeňský kraj	33824	13.512935	49.799216
4684	Soběkury	Plzeň-jih	Plzeňský kraj	33401	13.239149	49.576294
4690	Soběšice	Klatovy	Plzeňský kraj	34201	13.684205	49.207905
4717	Spálené Poříčí	Plzeň-jih	Plzeňský kraj	33561	13.605669	49.613815
4719	Spáňov	Domažlice	Plzeňský kraj	34401	12.987415	49.414624
4728	Srbice	Domažlice	Plzeňský kraj	34543	13.118703	49.508409
4732	Srby	Domažlice	Plzeňský kraj	34601	12.868429	49.536976
4733	Srby	Plzeň-jih	Plzeňský kraj	33501	13.603397	49.519054
4735	Srní	Klatovy	Plzeňský kraj	34192	13.480548	49.087292
4745	Staňkov	Domažlice	Plzeňský kraj	34561	13.06931	49.553835
4780	Staré Sedliště	Tachov	Plzeňský kraj	34801	12.694252	49.744446
4782	Staré Sedlo	Tachov	Plzeňský kraj	34802	12.863729	49.666003
4797	Starý Plzenec	Plzeň-město	Plzeňský kraj	33202	13.47361	49.697786
4816	Stod	Plzeň-jih	Plzeňský kraj	33301	13.164846	49.639199
4843	Strašice	Rokycany	Plzeňský kraj	33845	13.757656	49.735624
4844	Strašín	Klatovy	Plzeňský kraj	34201	13.640501	49.179345
4849	Stráž	Domažlice	Plzeňský kraj	34401	12.913028	49.414854
4850	Stráž	Tachov	Plzeňský kraj	34802	12.775569	49.668894
4863	Strážov	Klatovy	Plzeňský kraj	34021	13.246341	49.30337
4883	Střelice	Plzeň-jih	Plzeňský kraj	33301	13.134702	49.630615
4897	Stříbro	Tachov	Plzeňský kraj	34901	13.004203	49.753048
4911	Střížovice	Plzeň-jih	Plzeňský kraj	33207	13.458498	49.611889
4913	Studánka	Tachov	Plzeňský kraj	34701	12.603786	49.780682
4915	Studená	Plzeň-sever	Plzeňský kraj	33141	13.643134	49.960729
4963	Sulislav	Tachov	Plzeňský kraj	34901	13.072824	49.748658
4967	Sušice	Klatovy	Plzeňský kraj	34201	13.520509	49.231776
4988	Svéradice	Klatovy	Plzeňský kraj	34101	13.739694	49.371445
5021	Svojkovice	Rokycany	Plzeňský kraj	33822	13.648336	49.759974
5025	Svojšín	Tachov	Plzeňský kraj	34901	12.910779	49.766164
5040	Sytno	Tachov	Plzeňský kraj	34901	13.041764	49.739789
5090	Šťáhlavy	Plzeň-město	Plzeňský kraj	33203	13.504047	49.675659
5098	Štěnovice	Plzeň-jih	Plzeňský kraj	33209	13.399739	49.670623
5099	Štěnovický Borek	Plzeň-město	Plzeňský kraj	33209	13.426875	49.649772
5110	Štichov	Domažlice	Plzeňský kraj	34562	13.048969	49.585019
5111	Štichovice	Plzeň-sever	Plzeňský kraj	33141	13.302933	49.977911
5116	Štítov	Rokycany	Plzeňský kraj	33843	13.678024	49.666038
5131	Švihov	Klatovy	Plzeňský kraj	34012	13.284281	49.481466
5136	Tachov	Tachov	Plzeňský kraj	34701	12.636292	49.79888
5146	Tatiná	Plzeň-sever	Plzeňský kraj	33011	13.299824	49.848699
5167	Těně	Rokycany	Plzeňský kraj	33845	13.796268	49.7513
5174	Terešov	Rokycany	Plzeňský kraj	33808	13.69985	49.896783
5181	Těškov	Rokycany	Plzeňský kraj	33701	13.698135	49.802297
5194	Tis u Blatna	Plzeň-sever	Plzeňský kraj	33165	13.347908	50.085845
5200	Tisová	Tachov	Plzeňský kraj	34801	12.713935	49.765288
5206	Tlučná	Plzeň-sever	Plzeňský kraj	33026	13.235453	49.724362
5207	Tlumačov	Domažlice	Plzeňský kraj	34401	12.929095	49.40364
5213	Tojice	Plzeň-jih	Plzeňský kraj	33501	13.62662	49.492585
5225	Trhanov	Domažlice	Plzeňský kraj	34533	12.845635	49.420341
5236	Trnová	Plzeň-sever	Plzeňský kraj	33013	13.323963	49.861152
5242	Trokavec	Rokycany	Plzeňský kraj	33843	13.702351	49.647028
5252	Trpísty	Tachov	Plzeňský kraj	34901	13.058639	49.822747
5266	Třebčice	Plzeň-jih	Plzeňský kraj	33501	13.612175	49.483479
5299	Třemešné	Tachov	Plzeňský kraj	34806	12.695768	49.625373
5300	Třemošná	Plzeň-sever	Plzeňský kraj	33011	13.395104	49.815946
5342	Tužice	Klatovy	Plzeňský kraj	34142	13.511527	49.335115
5350	Týček	Rokycany	Plzeňský kraj	33808	13.794421	49.869348
5351	Tymákov	Plzeň-město	Plzeňský kraj	33201	13.509931	49.719174
5355	Týnec	Klatovy	Plzeňský kraj	34021	13.264018	49.347334
5358	Týniště	Plzeň-jih	Plzeňský kraj	33401	13.417703	49.521194
5363	Úboč	Domažlice	Plzeňský kraj	34543	13.086983	49.443698
5369	Úherce	Plzeň-sever	Plzeňský kraj	33023	13.213823	49.701479
