Id	Obec	Okres	Kraj	PSČ	X	Y
0BD2	Michalovice	Havlíčkův Brod	Kraj Vysočina	58001	15524	49577
0BDC	Mikulovice	Třebíč	Kraj Vysočina	67522	15846	49161
0BE0	Milasín	Žďár nad Sázavou	Kraj Vysočina	59251	16228	49466
0BE6	Milešín	Žďár nad Sázavou	Kraj Vysočina	59451	16201	49368
0BED	Milíčov	Jihlava	Kraj Vysočina	58805	15393	49395
0C04	Mirošov	Jihlava	Kraj Vysočina	58805	15463	49389
0C05	Mirošov	Žďár nad Sázavou	Kraj Vysočina	59255	16155	49465
0C1A	Mladé Bříště	Pelhřimov	Kraj Vysočina	39443	15335	49491
0C22	Mladoňovice	Třebíč	Kraj Vysočina	67532	15643	49010
0C2E	Mnich	Pelhřimov	Kraj Vysočina	39492	14965	49298
0C3B	Modlíkov	Havlíčkův Brod	Kraj Vysočina	58222	15770	49608
0C45	Mohelno	Třebíč	Kraj Vysočina	67575	16190	49114
0C5A	Moravec	Žďár nad Sázavou	Kraj Vysočina	59254	16143	49440
0C5B	Moravecké Pavlovice	Žďár nad Sázavou	Kraj Vysočina	59262	16256	49425
0C5C	Moraveč	Pelhřimov	Kraj Vysočina	39301	15076	49409
0C63	Moravské Budějovice	Třebíč	Kraj Vysočina	67602	15808	49052
0C7B	Mrákotín	Jihlava	Kraj Vysočina	58854	15376	49189
0C91	Mysletice	Jihlava	Kraj Vysočina	58856	15389	49142
0C92	Mysletín	Pelhřimov	Kraj Vysočina	39601	15368	49476
0C93	Mysliboř	Jihlava	Kraj Vysočina	58862	15484	49209
0C94	Myslibořice	Třebíč	Kraj Vysočina	67560	15984	49102
0CA3	Nadějov	Jihlava	Kraj Vysočina	58827	15773	49422
0CAA	Naloučany	Třebíč	Kraj Vysočina	67571	16135	49233
0CAE	Náměšť nad Oslavou	Třebíč	Kraj Vysočina	67571	16155	49205
0CB0	Nárameč	Třebíč	Kraj Vysočina	67503	15974	49264
0CD2	Nejepín	Havlíčkův Brod	Kraj Vysočina	58301	15600	49744
0D07	Netín	Žďár nad Sázavou	Kraj Vysočina	59444	15950	49413
0D13	Nevcehle	Jihlava	Kraj Vysočina	58862	15534	49225
0D2B	Nimpšov	Třebíč	Kraj Vysočina	67541	15747	49022
0D31	Nížkov	Žďár nad Sázavou	Kraj Vysočina	59212	15805	49532
0D38	Nová Buková	Pelhřimov	Kraj Vysočina	39301	15297	49346
0D3A	Nová Cerekev	Pelhřimov	Kraj Vysočina	39415	15116	49417
0D43	Nová Říše	Jihlava	Kraj Vysočina	58865	15563	49139
0D4C	Nová Ves	Třebíč	Kraj Vysočina	67521	15803	49248
0D4D	Nová Ves	Žďár nad Sázavou	Kraj Vysočina	59451	16196	49391
0D5B	Nová Ves u Chotěboře	Havlíčkův Brod	Kraj Vysočina	58273	15648	49756
0D5E	Nová Ves u Leštiny	Havlíčkův Brod	Kraj Vysočina	58282	15404	49785
0D60	Nová Ves u Nového Města na Moravě	Žďár nad Sázavou	Kraj Vysočina	59231	16084	49540
0D61	Nová Ves u Světlé	Havlíčkův Brod	Kraj Vysočina	58291	15437	49648
0D64	Nové Dvory	Žďár nad Sázavou	Kraj Vysočina	59212	15808	49564
0D6F	Nové Město na Moravě	Žďár nad Sázavou	Kraj Vysočina	59231	16074	49561
0D74	Nové Sady	Žďár nad Sázavou	Kraj Vysočina	59501	16193	49293
0D79	Nové Syrovice	Třebíč	Kraj Vysočina	67541	15773	49017
0D7A	Nové Veselí	Žďár nad Sázavou	Kraj Vysočina	59214	15908	49519
0D88	Nový Jimramov	Žďár nad Sázavou	Kraj Vysočina	59242	16187	49634
0D91	Nový Rychnov	Pelhřimov	Kraj Vysočina	39404	15366	49383
0D93	Nový Telečkov	Třebíč	Kraj Vysočina	67505	15938	49321
0D99	Nyklovice	Žďár nad Sázavou	Kraj Vysočina	59265	16345	49603
0DA9	Obrataň	Pelhřimov	Kraj Vysočina	39412	14943	49425
0DAE	Obyčtov	Žďár nad Sázavou	Kraj Vysočina	59101	16001	49499
0DB0	Ocmanice	Třebíč	Kraj Vysočina	67571	16125	49233
0DB8	Odunec	Třebíč	Kraj Vysočina	67555	16014	49120
0DC6	Okarec	Třebíč	Kraj Vysočina	67502	16088	49206
