Id	Obec	Okres	Kraj	PSČ	X	Y
5440	Urbanice	Pardubice	Pardubický kraj	53501	15.567111	49.974044
5452	Ústí nad Orlicí	Ústí nad Orlicí	Pardubický kraj	56201	16.399762	49.97228
5459	Útěchov	Svitavy	Pardubický kraj	57101	16.64466	49.728486
5497	Valy	Pardubice	Pardubický kraj	53501	15.61687	50.029694
5504	Vápenný Podol	Chrudim	Pardubický kraj	53803	15.66685	49.889133
5505	Vápno	Pardubice	Pardubický kraj	53316	15.533003	50.10432
5516	Včelákov	Chrudim	Pardubický kraj	53957	15.884462	49.817781
5526	Vejvanovice	Chrudim	Pardubický kraj	53862	15.880178	49.971029
5547	Veliny	Pardubice	Pardubický kraj	53401	16.053816	50.071154
5565	Velká Skrovnice	Ústí nad Orlicí	Pardubický kraj	56201	16.317005	50.030493
5617	Vendolí	Svitavy	Pardubický kraj	56914	16.413371	49.739926
5621	Verměřovice	Ústí nad Orlicí	Pardubický kraj	56152	16.562656	50.005589
5635	Veselí	Pardubice	Pardubický kraj	53501	15.618926	50.011243
5675	Vidlatá Seč	Svitavy	Pardubický kraj	57001	16.205311	49.836139
5695	Vinary	Ústí nad Orlicí	Pardubický kraj	53863	16.060381	49.959207
5707	Víska u Jevíčka	Svitavy	Pardubický kraj	56943	16.707835	49.652641
5714	Vítanov	Chrudim	Pardubický kraj	53901	15.88183	49.749189
5716	Vítějeves	Svitavy	Pardubický kraj	56906	16.465469	49.615824
5746	Vlčí Habřina	Pardubice	Pardubický kraj	53341	15.596053	50.085931
5749	Vlčkov	Svitavy	Pardubický kraj	56002	16.350071	49.907677
5771	Voděrady	Ústí nad Orlicí	Pardubický kraj	56601	16.285165	49.949695
5788	Vojtěchov	Chrudim	Pardubický kraj	53901	15.973606	49.788649
5794	Voleč	Pardubice	Pardubický kraj	53341	15.572804	50.117449
5803	Vortová	Chrudim	Pardubický kraj	53961	15.93634	49.713143
5807	Vraclav	Ústí nad Orlicí	Pardubický kraj	56542	16.090073	49.968138
5811	Vračovice-Orlov	Ústí nad Orlicí	Pardubický kraj	56601	16.252476	49.952537
5820	Vranová Lhota	Svitavy	Pardubický kraj	57101	16.825363	49.710743
5836	Vrážné	Svitavy	Pardubický kraj	56943	16.778122	49.675991
5838	Vrbatův Kostelec	Chrudim	Pardubický kraj	53956	15.941145	49.856443
5896	Všeradov	Chrudim	Pardubický kraj	53901	15.837299	49.747799
5912	Výprachtice	Ústí nad Orlicí	Pardubický kraj	56134	16.663918	49.987302
