Id	Obec	Okres	Kraj	PSČ	X	Y
0869	Konecchlumí	Jičín	Královéhradecký kraj	50705	15480	50402
0870	Kopidlno	Jičín	Královéhradecký kraj	50732	15270	50330
0883	Kosice	Hradec Králové	Královéhradecký kraj	50351	15534	50179
0884	Kosičky	Hradec Králové	Královéhradecký kraj	50365	15555	50178
088F	Kostelec	Jičín	Královéhradecký kraj	50601	15327	50381
0894	Kostelec nad Orlicí	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16215	50122
0899	Kostelecké Horky	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16206	50051
08B7	Kounov	Rychnov nad Kněžnou	Královéhradecký kraj	51792	16258	50298
08BF	Kovač	Jičín	Královéhradecký kraj	50601	15470	50396
08D6	Kozojedy	Jičín	Královéhradecký kraj	50703	15374	50316
08EE	Králíky	Hradec Králové	Královéhradecký kraj	50401	15536	50259
08F1	Králova Lhota	Rychnov nad Kněžnou	Královéhradecký kraj	51771	15998	50294
08F2	Královec	Trutnov	Královéhradecký kraj	54203	15973	50676
08FA	Kramolna	Náchod	Královéhradecký kraj	54701	16134	50420
0915	Kratonohy	Hradec Králové	Královéhradecký kraj	50324	15607	50169
0922	Krchleby	Rychnov nad Kněžnou	Královéhradecký kraj	51741	16234	50079
0960	Křinice	Náchod	Královéhradecký kraj	55001	16306	50571
0981	Kuks	Trutnov	Královéhradecký kraj	54443	15888	50401
0983	Kunčice	Hradec Králové	Královéhradecký kraj	50315	15636	50217
0984	Kunčice nad Labem	Trutnov	Královéhradecký kraj	54361	15619	50581
09A6	Kvasiny	Rychnov nad Kněžnou	Královéhradecký kraj	51702	16263	50212
09B2	Kyje	Jičín	Královéhradecký kraj	50713	15378	50494
09C7	Lampertice	Trutnov	Královéhradecký kraj	54101	15951	50664
09C9	Lánov	Trutnov	Královéhradecký kraj	54341	15655	50620
09D0	Lanžov	Trutnov	Královéhradecký kraj	54401	15760	50386
09D9	Lázně Bělohrad	Jičín	Královéhradecký kraj	50781	15582	50428
